scripCode,companyName,securityID
517320,SAVANT INFOCOMM LTD.,MAGNUS
517330,CMI LTD.,CMICABLES
517334,Samvardhana Motherson International Ltd,MOTHERSON
517344,MINDTECK (INDIA) LTD.,MINDTECK
517354,HAVELLS INDIA LTD.,HAVELLS
517356,ACI INFOCOM LTD.,ACIIN
517360,SBEC SYSTEMS (INDIA) LTD.,SBECSYS
517370,INCAP LTD.,INCAP
517372,GUJARAT INTRUX LTD.,GUJINTRX
517380,IGARASHI MOTORS INDIA LTD.,IGARASHI
517385,Symphony Limited,SYMPHONY
517393,VINTRON INFORMATICS LTD.,VINTRON
517397,PAN ELECTRONICS INDIA LTD.,PANELEC
517399,VXL INSTRUMENTS LTD.,VXLINSTR
517411,SHYAM TELECOM LTD.,SHYAMTEL
517415,LEE & NEE SOFTWARES (EXPORTS) LTD.,LEENEE
517417,PATELS AIRTEMP (INDIA) LTD.,PATELSAI
517421,Butterfly Gandhimathi Appliances Ltd,BUTTERFLY
517423,INTEGRA SWITCHGEAR LTD.,INTEGSW
517429,Athena Global Technologies Ltd,ATHENAGLO
517431,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,NARMP
517437,DUTRON POLYMERS LTD.,DUTRON
517447,R.S.SOFTWARE INDIA LTD.,RSSOFTWARE
517449,MAGNA ELECTRO CASTINGS LTD.,MAGNAELQ
517467,MARSONS LIMITED,MARSONS
517477,ELNET TECHNOLOGIES LTD.,ELNET
517494,Accel Ltd,ACCEL
517498,WEBSOL ENERGY SYSTEM LTD.,WEBELSOLAR
517500,ROTO PUMPS LTD.,ROTO
517506,TTK PRESTIGE LTD.,TTKPRESTIG
517514,D&H India Ltd,DHINDIA
517522,RAJRATAN GLOBAL WIRE LTD.,RAJRATAN
517530,Surana Telecom And Power Limited,SURANAT&P
517536,ONWARD TECHNOLOGIES LTD.,ONWARDTEC
517544,CENTUM ELECTRONICS LTD.,CENTUM
517546,ALFA TRANSFORMERS LTD.,ALFATRAN
517554,NHC FOODS LTD.,NHCFOODS
517556,PVP VENTURES LTD.,PVP
517562,TRIGYN TECHNOLOGIES LTD.,TRIGYN
517564,GR CABLES LTD.,GRCABLE
517569,KEI INDUSTRIES LTD.,KEI
518011,KEERTHI INDUSTRIES LTD.,KEERTHI
518017,Bheema Cements Ltd.,BHEEMACEM
518075,SURAJ PRODUCTS LTD.,SURAJ
518091,ANJANI PORTLAND CEMENT LTD.,APCL
519003,Modi Naturals Limited,MODINATUR
519014,PRASHANT INDIA LTD.,PRSNTIN
519064,KHANDELWAL EXTRACTION LTD.,ZKHANDEN
519091,TASTY BITE EATABLES LTD.,TASTYBITE
519097,RITESH INTERNATIONAL LTD.,RITESHIN
519105,AVT NATURAL PRODUCTS LTD.,AVTNPL
519126,HINDUSTAN FOODS LTD.,HNDFDS
519136,NAHAR INDUSTRIAL ENTERPRISES LTD.,NAHARINDUS
519152,VADILAL ENTERPRISES LTD.,VADILENT
519156,VADILAL INDUSTRIES LTD.,VADILALIND
519174,ASHIANA AGRO INDUSTRIES LTD.,ASHAI
519183,ADF FOODS LTD.,ADFFOODS
519191,Retro Green Revolution Ltd,RGRL
519214,WILLIAMSON FINANCIAL SERVICES LTD.,WILLIMFI
519216,AJANTA SOYA LTD.,AJANTSOY
519224,WILLIAMSON MAGOR & COMPANY LTD.,WILLAMAGOR
519230,Richirich Inventures Limited,KISAAN
519234,Superior Industrial Enterprises Limited,SIEL
519238,SAPTARISHI AGRO INDUSTRIES LTD.,SPTRSHI
519242,SARDA PROTEINS LTD.,SRDAPRT
519260,Sanwaria Consumer Ltd,SANWARIA
519262,PRIMA AGRO LTD.,PRIMAGR
519279,MADHUR INDUSTRIES LTD.,MADHURIND
519285,TARAI FOODS LTD.,TARAI
519287,MODERN DAIRIES LTD.,MODAIRY
519295,BAMBINO AGRO INDUSTRIES LTD.,BAMBINO
519299,PRIME INDUSTRIES LTD.,PRIMIND
519307,VIKAS WSP LTD.,VIKASWSP
519331,VSF PROJECTS LTD.,VSFPROJ
519359,POONA DAL & OIL INDUSTRIES LTD.,POONADAL
519367,TRANSGLOBE FOODS LTD.,TRANSFD
519383,ANIK INDUSTRIES LTD.,ANIKINDS
519397,SHARAT INDUSTRIES LTD.,SHINDL
519421,KSE LTD.,KSE
519455,NARBADA GEMS AND JEWELLERY LTD.,NARBADA
519457,VIRAT CRANE INDUSTRIES LTD.,VIRATCRA
519463,Ib Infotech Enterprises Ltd.,IBINFO
519471,Ambar Protein Industries Ltd,AMBARPIL
519475,CHORDIA FOOD PRODUCTS LTD.,CHORDIA
519477,CIAN Agro Industries & Infrastructure Ltd,CIANAGRO
519479,OMEGA AG-SEEDS (PUNJAB) LTD.,OMEAG
519483,TAI INDUSTRIES LTD.,TAIIND
519494,N.K.INDUSTRIES LTD.,NKIND
519500,Bkv Industries Ltd.,BKV
519506,NCC BLUE WATER PRODUCTS LTD.,NCCBLUE
519532,ASIAN TEA & EXPORTS LTD.,ASIANTNE
519552,Heritage Foods Limited,HERITGFOOD
519566,SIMRAN FARMS LTD.,SIMRAN
519600,CCL PRODUCTS (INDIA) LTD.,CCL
519602,Kellton Tech Solutions Ltd.,KELLTONTEC
519604,SURYO FOODS & INDUSTRIES LTD.,SURFI
519606,INTEGRATED PROTEINS LTD.,INTEGFD
519612,MAHAAN FOODS LTD.,MAHAANF
520008,RICO AUTO INDUSTRIES LTD.,RICOAUTO
520021,OMAX AUTOS LTD.,OMAXAUTO
520043,MUNJAL SHOWA LTD.,MUNJALSHOW
520051,JAMNA AUTO INDUSTRIES LTD.,JAMNAAUTO
520056,TVS Holdings Ltd,TVSHLTD
520057,Jtekt India Ltd,JTEKTINDIA
520059,MUNJAL AUTO INDUSTRIES LTD.,MUNJALAU
520066,JAY BHARAT MARUTI LTD.,JAYBARMARU
520073,RACL Geartech Ltd,RACLGEAR
520075,SAMKRG PISTONS & RINGS LTD.,SAMKRG
520086,SICAL LOGISTICS LTD.,SICALLOG
520111,RATNAMANI METALS & TUBES LTD.,RATNAMANI
520113,VESUVIUS INDIA LTD.,VESUVIUS
520119,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,ASAL
520121,ARCEE INDUSTRIES LTD.,ARCEEIN
520123,ABC INDIA LTD.,ABCINDQ
520127,BALURGHAT TECHNOLOGIES LTD.,BALTE
520131,COASTAL ROADWAYS LTD.,COARO
520141,SIBAR AUTO PARTS LTD.,SIBARAUT
520151,SHREYAS SHIPPING & LOGISTICS LTD.,TRANSWORLD
520155,Starlog Enterprises Ltd,STARLOG
521005,Titan Intech Ltd,TITANIN
521014,EUROTEX INDUSTRIES & EXPORTS LTD.,EUROTEXIND
521016,INDO COUNT INDUSTRIES LTD.,ICIL
521018,MARAL OVERSEAS LTD.,MARALOVER
521034,SOMA TEXTILES & INDUSTRIES LTD.,SOMATEX
521036,SOURCE INDUSTRIES (INDIA) LTD.,SOURCEIND
521048,ADVANCE LIFESTYLES LTD.,ADVLIFE
521054,KAKATIYA TEXTILES LTD.,KAKTEX
521062,Perfect-Octave Media Projects Ltd,OCTAVE
521064,TRIDENT LTD.,TRIDENT
521070,ALOK INDUSTRIES LTD.,ALOKINDS
521080,PASARI SPINNING MILLS LTD.,PASARI
521097,AMARJOTHI SPINNING MILLS LTD.,AMARJOTHI
521105,OLYMPIA INDUSTRIES LTD.,OLYMPTX
521109,NAGREEKA EXPORTS LTD.,NAGREEKEXP
521113,SUDITI INDUSTRIES LTD.,SUDTIND-B
521131,Shree Bhavya Fabrics Ltd,SBFL
521133,GEM SPINNERS INDIA LTD.,GEMSPIN
521137,EUREKA INDUSTRIES LTD.,EUREKAI
521141,ADITYA SPINNERS LTD.,ADITYASP
521149,PRIME URBAN DEVELOPMENT INDIA LTD.,PRIMEURB
521151,DHANLAXMI FABRICS LTD.,DHANFAB
521161,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.,SLSTLQ
521163,ZODIAC CLOTHING CO.LTD.,ZODIACLOTH
521176,GANGOTRI TEXTILES LTD.,GANGOTRI
521178,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.,SRMCL
521180,SUPER SPINNING MILLS LTD.,SUPERSPIN
521188,UNITED TEXTILES LTD.,UNITEDTE
521194,SIL INVESTMENTS LTD.,SILINV
521200,SURYALAKSHMI COTTON MILLS LTD.,SURYALAXMI
521206,SAMTEX FASHIONS LTD.,SAMTEX
521216,DHANALAXMI ROTO SPINNERS LTD.,DHANROTO
521220,DAMODAR INDUSTRIES LTD.,DAMODARIND
521222,SANBLUE CORPORATION LTD.,SANBLUE
521226,UNIROYAL INDUSTRIES LTD.,UNIROYAL
521228,TATIA GLOBAL VENNTURE LTD.,TATIAGLOB
521232,SUNIL INDUSTRIES LTD.,SUNILTX
521234,SRI NACHAMMAI COTTON MILLS LTD.,SRINACHA
521240,SAMBANDAM SPINNING MILLS LTD.,SAMBANDAM
521242,KANDAGIRI SPINNING MILLS LTD.,KANDAGIRI
521244,Chitradurga Spintex Ltd.,MKPMOB
521246,PARAS PETROFILS LTD.,PARASPETRO
521248,KITEX GARMENTS LTD.,KITEX
522001,CRANEX LTD.,CRANEX
522004,BATLIBOI LTD.,BATLIBOI
522005,AUSTIN ENGINEERING CO.LTD.,AUSTENG
522014,UNITED DRILLING TOOLS LTD.,UNIDT
522017,FLUIDOMAT LTD.,FLUIDOM
522027,EMA INDIA LTD.,EMAINDIA
522029,WINDSOR MACHINES LTD.,WINDMACHIN
522034,SHANTHI GEARS LTD.,SHANTIGEAR
522036,MIVEN MACHINE TOOLS LTD.,MIVENMACH
522064,Honda India Power Products Ltd,HONDAPOWER
522073,The Hi-Tech Gears Ltd,HITECHGEAR
522074,ELGI EQUIPMENTS LTD.,ELGIEQUIP
522091,United Van Der Horst Ltd.,UVDRHOR
522101,KILBURN ENGINEERING LTD.,KLBRENG-B
522105,BIRLA PRECISION TECHNOLOGIES LTD.,BIRLAPREC
522108,YUKEN INDIA LTD.,YUKEN
522113,TIMKEN INDIA LTD.,TIMKEN
522122,VOITH PAPER FABRICS INDIA LTD.,VOITHPAPR
522134,ARTSON ENGINEERING LTD.,ARTSONEN
522152,SOLITAIRE MACHINE TOOLS LTD.,SOLIMAC
522163,Diamond Power Infrastructure Limited,DIACABS
522165,INDSIL HYDRO POWER AND MANGANESE LTD.,INDSILHYD
522183,ITL INDUSTRIES LTD.,ITL
522195,FRONTIER SPRINGS LTD.,FRONTSP
522205,PRAJ INDUSTRIES LTD.,PRAJIND
522207,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.,RASANDIK
522209,YOGI SUNG-WON (INDIA) LTD.,YOGISUNG
522215,HLE Glascoat Ltd,HLEGLAS
522217,GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO
522229,TANEJA AEROSPACE & AVIATION LTD.,TANAA
522231,CONART ENGINEERS LTD.,CONART
522235,Minal Industries Limited,MINALIND
522237,SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR
522241,M.M.FORGINGS LTD.,MMFL
522245,IYKOT HITECH TOOLROOM LTD.,IYKOTHITE
522249,MAYUR UNIQUOTERS LTD.,MAYURUNIQ
522251,CENLUB INDUSTRIES LTD.,CENLUB
522257,RAJOO ENGINEERS LTD.,RAJOOENG
522261,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.,DOLPHIN
522267,VEEJAY LAKSHMI ENGINEERING WORKS LTD.,VJLAXMIE
522273,AHMEDABAD STEELCRAFT LTD.,AHMDSTE
522275,GE T&D India Ltd,GVTD
522281,RAM RATNA WIRES LTD.,RAMRAT
522285,JAYASWAL NECO INDUSTRIES LTD.,JAYNECOIND
522287,Kalpataru Projects International Ltd,KPIL
522289,NMS Resources Global Ltd,NMSRESRC
522292,Candour Techtex Ltd,CANDOUR
522294,T & I GLOBAL LTD.,TIGLOB
522295,CONTROL PRINT LTD.,CONTROLPR
522650,BEMCO HYDRAULICS LTD.,BEMHY
523007,ANSAL BUILDWELL LTD.,ANSALBU
523011,WEIZMANN LTD.,WEIZMANIND
523019,B.N.RATHI SECURITIES LTD.,BNRSEC
523021,RISHI TECHTEX LTD.,RISHITECH
523023,SINCLAIRS HOTELS LTD.,SINCLAIR
523025,SAFARI INDUSTRIES (INDIA) LTD.,SAFARI
523054,BINAYAK TEX PROCESSORS LTD.,ZBINTXPP
523062,J.J.FINANCE CORPORATION LTD.,JJFINCOR
523100,COSMO FERRITES LTD.,COSMOFE
523105,Cropster Agro Ltd,CROPSTER
523113,FUTURISTIC SECURITIES LTD.,FUTURSEC
523116,SANCO TRANS LTD.,SANCTRN
523120,ADOR MULTIPRODUCTS LTD.,ADORMUL
523127,EIH ASSOCIATED HOTELS LTD.,EIHAHOTELS
523144,MEDI-CAPS LTD.,MEDICAPQ
523151,OTCO INTERNATIONAL LTD.,OTCO
523160,MORGANITE CRUCIBLE (INDIA) LTD.,MORGANITE
523186,B&A Packaging India Limited,BAPACK
523204,ABAN OFFSHORE LTD.,ABAN
523207,KOKUYO CAMLIN LTD.,KOKUYOCMLN
523222,SRM ENERGY LTD.,SRMENERGY
523229,BHARAT SEATS LTD.,BHARATSE
523232,CONTINENTAL PETROLEUMS LTD.,CONTPTR
523242,NB FOOTWEAR LTD.,NBFOOT
523248,MACHINO PLASTICS LTD.,MACPLASQ
523260,PEARL POLYMERS LTD.,PEARLPOLY
523261,VENKY'S (INDIA) LTD.,VENKEYS
523269,ADVANI HOTELS & RESORTS (INDIA) LTD.,ADVANIHOTR
523277,GV FILMS LTD.,GVFILM
523283,SUPERHOUSE LTD.,SUPERHOUSE
523289,RAMA VISION LTD.,RAMAVISION
523301,TCPL PACKAGING LTD.,TCPLPACK
523319,BALMER LAWRIE & CO.LTD.,BALMLAWRIE
523323,KOVAI MEDICAL CENTER & HOSPITAL LTD.,KOVAI
523329,ELDECO HOUSING & INDUSTRIES LTD.,ELDEHSG
523351,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,STDSHOE
523367,DCM Shriram Limited,DCMSHRIRAM
523369,DCM SHRIRAM INDUSTRIES LTD.,DCMSRIND
523371,MAWANA SUGARS LTD.,MAWANASUG
523373,MINI DIAMONDS (INDIA) LTD.,MINID
523384,MAHA RASHTRA APEX CORPORATION LTD.,MAHAPEXLTD
523385,NILKAMAL LTD.,NILKAMAL
523387,TRITON CORP.LTD.,TRITON
523391,NAHAR POLYFILMS LTD.,NAHARPOLY
523395,3M INDIA LTD.,3MINDIA
523398,Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC
523405,JM FINANCIAL LTD.,JMFINANCIL
523411,ADC India Communications Limited,ADCINDIA
523419,TAMILNADU TELECOMMUNICATIONS LTD.,TNTELE
523445,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,RIIL
523457,Linde India Limited,LINDEINDIA
523465,IND BANK HOUSING LTD.,INDBNK
523467,JAI MATA GLASS LTD.,JAIMATAG
523475,LOTUS CHOCOLATE CO.LTD.,LOTUSCHO
523483,PACIFIC INDUSTRIES LTD.,PACIFICI
523489,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.,CMMHOSP
523519,UNIVERSAL OFFICE AUTOMATION LTD.,UNIOFFICE
523537,APM INDUSTRIES LTD.,APMIN
523539,PRECISION WIRES INDIA LTD.,PRECWIRE
523550,KRYPTON INDUSTRIES LTD.,KRYPTONQ
523558,Swiss Military Consumer Goods Ltd,SWISSMLTRY
523566,MARTIN BURN LTD.,MARBU
523574,Future Enterprises Ltd,FEL
523586,INDIAN TONERS & DEVELOPERS LTD.,INDTONER
523594,KUNSTSTOFFE INDUSTRIES LTD.,KUNSTOFF
523598,SHIPPING CORPORATION OF INDIA LTD.,SCI
523606,SIKA INTERPLANT SYSTEMS LTD.,SIKA
523610,ITI LTD.,ITI
523618,DREDGING CORPORATION OF INDIA LTD.,DREDGECORP
523620,PHAARMASIA LTD.,PHRMASI
523628,Poddar Housing and Development Ltd,PODDARHOUS
523630,NATIONAL FERTILIZERS LTD.,NFL
523638,IP RINGS LTD.,IPRINGLTD
523642,PI Industries Ltd,PIIND
523648,PLASTIBLENDS INDIA LTD.,PLASTIBLEN
523650,Yash Innoventures Ltd,YASHINNO
523652,Kkalpana Plastick Ltd,KKPLASTICK
523660,WATERBASE LTD.,WATERBASE
523672,FLEX FOODS LTD.,FLEXFO
523676,GOLKUNDA DIAMONDS & JEWELLERY LTD.,GOLKUNDIA
523694,APCOTEX INDUSTRIES LTD.,APCOTEXIND
523696,Fortis Malar Hospitals Limited,FORTISMLR
523704,MASTEK LTD.,MASTEK
523708,EIMCO ELECON (INDIA) LTD.,EIMCOELECO
523710,SAYAJI HOTELS LTD.,SAYAJIHOTL
523712,JMG CORPORATION LTD.,JMGCORP
523716,ASHIANA HOUSING LTD.,ASHIANA
523722,SVAM SOFTWARE LTD.,SVAMSOF
523732,ECOBOARD INDUSTRIES LTD.,ECOBOAR
523736,Dhunseri Ventures Ltd,DVL
523752,Trans India House Impex Ltd,TIHIL
523754,Mahindra EPC Irrigation Ltd,MAHEPC
523782,Mitshi India Ltd,MITSHI
523790,SHUKRA JEWELLERS LTD.,SHUKJEW
523792,MAZDA LTD.,MAZDA
523796,VICEROY HOTELS LTD.,VHLTD
523826,SOVEREIGN DIAMONDS LTD.,SOVERDIA
523828,MENON BEARINGS LTD.,MENONBE
523832,Mukat Pipes Ltd.,MUKATPIP
523836,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFFIA
523838,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF
523840,INNOVATIVE TECH PACK LTD.,INNOVTEC
523842,Super Tannery Limited,SUPTANERY
523844,Constronics Infra Ltd,CONSTRONIC
523850,AXTEL INDUSTRIES LTD.,AXTEL
523862,Pacheli Industrial Finance Ltd,PIFL
523874,PRECISION CONTAINEURS LTD.,EASTINDIA
523888,V R WOODART LTD.,VRWODAR
523896,Avi Products India Ltd,APIL
524000,Poonawalla Fincorp Ltd,POONAWALLA
524013,HINDUSTAN FLUOROCARBONS LTD.,HINFLUR
524019,Kingfa Science & Technology (India) Ltd,KINGFA
524031,Patidar Buildcon Limited,PATIDAR
524037,RAMA PHOSPHATES LTD.,RAMAPHO
524038,VENLON ENTERPRISES LTD.,VENLONENT
524051,POLYPLEX CORPORATION LTD.,POLYPLEX
524055,PANTHER INDUSTRIAL PRODUCTS LTD.,PANIDPR
524075,ALBERT DAVID LTD.,ALBERTDAVD
524080,HARYANA LEATHER CHEMICALS LTD.,HARLETH
524091,Carysil Ltd,CARYSIL
524109,KABRA EXTRUSIONTECHNIK LTD.,KABRAEXTRU
524129,VINYL CHEMICALS (INDIA) LTD.,VINYLINDIA
524136,PEE CEE COSMA SOPE LTD.,PCCOSMA
524156,TCM LTD.,TCMLMTD
524164,IOL CHEMICALS & PHARMACEUTICALS LTD.,IOLCP
524174,KESAR PETROPRODUCTS LTD.,KESARPE
524200,VINATI ORGANICS LTD.,VINATIORGA
524202,LACTOSE (INDIA) LTD.,LACTOSE
524204,TEESTA AGRO INDUSTRIES LTD.,TEEAI
524208,AARTI INDUSTRIES LTD.,AARTIIND
524210,PENTOKEY ORGANY (INDIA) LTD.,PNTKYOR
524212,WANBURY LTD.,WANBURY
524218,RESONANCE SPECIALTIES LTD.,RESONANCE
524226,GUJARAT AMBUJA EXPORTS LTD.,GAEL
524230,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,RCF
524280,KOPRAN LTD.,KOPRAN
524288,AIMCO PESTICIDES LTD.,AIMCOPEST
524314,GUJARAT TERCE LABORATORIES LTD.,GUJTERC
524322,KABRA DRUGS LTD.,KABRADG
524324,SEYA INDUSTRIES LTD.,SEYAIND
524330,JAYANT AGRO-ORGANICS LTD.,JAYAGROGN
524332,BCL Industries Ltd,BCLIND
524336,SHREE HARI CHEMICALS EXPORT LTD.,SHHARICH
524342,INDO BORAX & CHEMICALS LTD.,INDOBORAX
524348,AARTI DRUGS LTD.,AARTIDRUGS
524370,BODAL CHEMICALS LTD.,BODALCHEM
524372,Orchid Pharma Ltd,ORCHPHARMA
524394,VIMTA LABS LTD.,VIMTALABS
524396,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,BIOFILCHEM
524400,ISHITA DRUGS & INDUSTRIES LTD.,ISHITADR
524404,MARKSANS PHARMA LTD.,MARKSANS
524408,UNIVERSAL STARCH-CHEM ALLIED LTD.,UNIVSTAR
524412,AAREY DRUGS & PHARMACEUTICALS LTD.,AAREYDRUGS
524414,NORRIS MEDICINES LTD.,NORRIS
524434,ASIAN PETROPRODUCTS & EXPORTS LTD.,ASINPET
524440,CAMEX LTD.,CAMEXLTD
524444,Evexia Lifecare Ltd,EVEXIA
524458,INDO EURO INDCHEM LTD.,INDOEURO
524470,SYNCOM FORMULATIONS (INDIA) LTD.,SYNCOMF
524480,RIDDHI SIDDHI GLUCO BIOLS LTD.,RIDDHI
524488,SVC INDUSTRIES Ltd,SVCIND
524494,IPCA LABORATORIES LTD.,IPCALAB
524500,KILITCH DRUGS (INDIA) LTD.,KILITCH
524502,RAAJ MEDISAFE INDIA LTD.,RAAJMEDI
524506,CORAL LABORATORIES LTD.,CORALAB
524516,BACIL PHARMA LTD.,BACPHAR
524518,KREBS BIOCHEMICALS & INDUSTRIES LTD.,KREBSBIO
524520,KMC SPECIALITY HOSPITALS (INDIA) LTD.,KMCSHIL
524522,LAFFANS PETROCHEMICALS LTD.,LAFFANSQ
524534,BHASKAR AGROCHEMICALS LTD.,BHASKAGR
524542,SUKHJIT STARCH & CHEMICALS LTD.,SUKHJITS
524558,NEULAND LABORATORIES LTD.,NEULANDLAB
524564,GAYATRI BIOORGANICS LTD.,GAYATRIBI
524570,PODDAR PIGMENTS LTD.,PODDARMENT
524572,PHARMAIDS PHARMACEUTICALS LTD.,PHARMAID
524576,VIVID GLOBAL INDUSTRIES LTD.,VIVIDIND
524580,PRIYA LTD.,PRIYALT
524582,TIRUPATI STARCH & CHEMICALS LTD.,TIRUSTA
524590,Hemo Organic Limited,HEMORGANIC
524592,JD ORGOCHEM LTD.,JAYSYNTH
524594,ASHOK ALCO-CHEM LTD.,AEONXDIGI
524598,AKSHARCHEM (INDIA) LTD.,AKSHARCHEM
524602,Bandaram Pharma Packtech Ltd,BANDARAM
524604,Adline Chem Lab Ltd,ADLINE
524606,BERYL DRUGS LTD.,BERLDRG
524614,IEL Ltd,INDXTRA
524622,iStreet Network Limited,ISTRNETWK
524624,GAGAN GASES LTD.,GAGAN
524628,PARKER AGROCHEM EXPORTS LTD.,PARKERAC
524632,Shukra Pharmaceuticals Ltd,SHUKRAPHAR
524634,ALUFLUORIDE LTD.,ALUFLUOR
524636,Oxygenta Pharmaceutical Ltd,OXYGENTAPH
524640,ARCHIT ORGANOSYS LTD.,ARCHITORG
524642,Sikozy Realtors Limited,SIKOZY
524648,INDO AMINES LTD.,INDOAMIN
524652,IND-SWIFT LTD.,INDSWFTLTD
524654,NATURAL CAPSULES LTD.,NATCAPSUQ
524661,WELCURE DRUGS & PHARMACEUTICALS LTD.,WELCURE
524663,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.,BIBCL
524667,SAVITA OIL TECHNOLOGIES LTD.,SOTL
524669,HESTER BIOSCIENCES LTD.,HESTERBIO
524675,KABSONS INDUSTRIES LTD.,KABSON
524687,BASANT AGRO TECH (INDIA) LTD.,BASANTGL
524703,SANDU PHARMACEUTICALS LTD.,SANDUPHQ
524709,NACL Industries Ltd,NACLIND
524711,Vista Pharmaceuticals Ltd.,VISTAPH
524715,SUN PHARMACEUTICAL INDUSTRIES LTD.,SUNPHARMA
524717,TITAN BIOTECH LTD.,TITANBIO
524727,Span Divergent Ltd,SDL
524731,JENBURKT PHARMACEUTICALS LTD.,JENBURPH
524735,HIKAL LTD.,HIKAL
524742,CAPLIN POINT LABORATORIES LTD.,CAPLIPOINT
524743,FISCHER CHEMIC LTD.,FISCHER
524748,LINK PHARMA CHEM LTD.,LINKPH
524752,Combat Drugs Ltd.,DECIPHER
524768,EMMESSAR BIOTECH & NUTRITION LTD.,EMMESSA
524774,NGL FINE-CHEM LTD.,NGLFINE
524790,EVEREST ORGANICS LTD.,EVERESTO
524804,AUROBINDO PHARMA LTD.,AUROPHARMA
524808,PHYTO CHEM (INDIA) LTD.,PHYTO
524816,NATCO PHARMA LTD.,NATCOPHARM
524818,DYNAMIC INDUSTRIES LTD.,DYNAMIND
524820,PANAMA PETROCHEM LTD.,PANAMAPET
524824,BAL PHARMA LTD.,BALPHARMA
524828,BDH INDUSTRIES LTD.,BDH
526001,JAUSS POLYMERS LTD.,JAUSPOL
526025,Globus Constructors & Developers Limited,GLOBUSCON
526027,CUBEX TUBINGS LTD.,CUBEXTUB
526043,POLYMECHPLAST MACHINES LTD.,POLYCHMP
526071,STELLANT SECURITIES (INDIA) LTD.,STELLANT
526073,GALAXY BEARINGS LTD.,GALXBRG
526081,SC Agrotech Ltd,SCAGRO
526095,RAVILEELA GRANITES LTD.,RALEGRA
526113,UNIROYAL MARINE EXPORTS LTD.,UNRYLMA
526115,KARAN WOO-SIN LTD.,KARANWO
526117,SHERVANI INDUSTRIAL SYNDICATE LTD.,SHERVANI
526125,BN Holdings Ltd,BNHOLDINGS
526133,SUPERTEX INDUSTRIES LTD.,SUPERTEX
526137,SHETRON LTD.,SHETR
526139,TRANSGENE BIOTEK LTD.,TRABI
526143,MPL Plastics Limited,MPL
526159,NIKHIL ADHESIVES LTD.,NIKHILAD
526161,SPENTA INTERNATIONAL LTD.,SPENTA
526169,MULTIBASE INDIA LTD.,MULTIBASE
526173,ANDREW YULE & COMPANY LTD.,ANDREWYU
526179,LUDLOW JUTE & SPECIALITIES LTD.,LUDLOWJUT
526187,ASHRAM ONLINE.COM LTD.,ASHRAM
526193,ROYAL CUSHION VINYL PRODUCTS LTD.,ROYALCU
526195,NEOGEM INDIA LTD.,NOGMIND
526211,SURAJ INDUSTRIES LTD.,SURJIND
526217,Hitech Corporation Ltd,HITECHCORP
526225,BLOOM DEKOR LTD.,BLOOM
526227,FILATEX INDIA LTD.,FILATEX
526231,STANDARD SURFACTANTS LTD.,STDSFAC
526237,MORGAN VENTURES LTD.,MORGAN
526241,AMRAPALI INDUSTRIES LTD.,AMRAPLIN
526247,PREMIER EXPLOSIVES LTD.,PREMEXPLN
526251,MID EAST PORTFOLIO MANAGEMENT LTD.,MIDEASTP
526263,MOLD-TEK TECHNOLOGIES LTD.,MOLDTECH
526269,CRESTCHEM LTD.,CRSTCHM
526299,MPHASIS LTD.,MPHASIS
526301,MEDINOVA DIAGNOSTIC SERVICES LTD.,MEDINOV
526315,Divyashakti Ltd,DIVSHKT
526325,ORIENT PRESS LTD.,ORIENTLTD
526335,SHREYAS INTERMEDIATES LTD.,SHREYASI
526355,DUROPACK LTD.,DUROPACK
526365,Swarnsarita Jewels India Ltd,SWARNSAR
526367,GANESH HOUSING CORPORATION LTD.,GANESHHOUC
526371,NMDC LTD.,NMDC
526373,CINDRELLA HOTELS LTD.,CINDHO
526381,PATEL INTEGRATED LOGISTICS LTD.,PATINTLOG
526397,ALPHAGEO (INDIA) LTD.,ALPHAGEO
526407,RITESH PROPERTIES & INDUSTRIES LTD.,HAMPTON
526409,Kkalpana Industries (India) Ltd,KKALPANAIND
526415,OK PLAY INDIA LTD.,OKPLA
526423,KRITI INDUSTRIES (INDIA) LTD.,KRITI
526431,WELTERMAN INTERNATIONAL LTD.,WELTI
526433,ASM TECHNOLOGIES LTD.,ASMTEC
526435,PERFECTPAC LTD.,PERFEPA
526439,Ambitious Plastomac Company Ltd.,AMBIT
526441,VISION CINEMAS LTD.,VISIONCINE
526443,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,AEIM
526445,INDRAYANI BIOTECH LTD.,INDRANIB
